chunk_id,document_id,order_index,page,end_page,section,text_len,text
1e8e6c622bfb571b0b783d8347182318:29,1e8e6c622bfb571b0b783d8347182318,29,30,,,352,"M0 M1 M2 M3 Hệ điều hành M0 M1 M2 l Mỗi modul được biên tập riêng l Khi thực hiện, hệ thống sẽ định vị modul gốc l Cần tới modul nào sẽ xin bộ nhớ và giải nạp modul vào l Khi sử dụng xong một modul, hoặc khi thiếu vùng nhớ sẽ đưa nhưng modul không cần thiết ra ngoài Chương 3: Quản lý bộ nhớ 1. Tổng quan 1.4 Các cấu trúc chương trình Cấu trúc nạp động"
1e8e6c622bfb571b0b783d8347182318:30,1e8e6c622bfb571b0b783d8347182318,30,31,,,348,"M0 M1 M2 M3 Hệ điều hành M0 M3 l Mỗi modul được biên tập riêng l Khi thực hiện, hệ thống sẽ định vị modul gốc l Cần tới modul nào sẽxin bộ nhớ và giải nạp modul vào l Khi sử dụng xong một modul, hoặc khi thiếu vùng nhớ sẽ đưa nhưng modul không cần thiết ra ngoài Chương 3: Quản lý bộ nhớ 1. Tổng quan 1.4 Các cấu trúc chương trình Cấu trúc nạp động"
1e8e6c622bfb571b0b783d8347182318:31,1e8e6c622bfb571b0b783d8347182318,31,32,,,414,Ưu điểm l Có thể sử dụng vùng nhớ nhiều hơn phần dành cho chương trình l Hiệu quả sử dụng bộ nhớ cao nếu quản lý tốt Nhược điểm l Tốc độ thực hiện chậm l Sai lầm sẽ dẫn tới lãng phí bộ nhớ và tăng thời gian thực hiện l Yêu cầu người sử dụng phải nạp và xóa các modul l Người dùng phải nắm rõ hệ thống l Giảm tính lưu động 29/ 96 Chương 3: Quản lý bộ nhớ 1. Tổng quan 1.4 Các cấu trúc chương trình Cấu trúc nạp động
1e8e6c622bfb571b0b783d8347182318:32,1e8e6c622bfb571b0b783d8347182318,32,33,,,431,"M toto() toto() M toto l Các liên kết sẽ hoãn lại cho tới khi thực hiện chương trình l Một phần của đoạn mã (stub) được sử dụng để tìm kiếm thủ tục tương ứng trong thư viện trong bộ nhớ l Khi tìm thấy, stub sẽ được thay thế với địa chỉ của thủ tục và thực hiện thủ tục l Hữu ích cho xây dựng thư viện Hệ điều hành Chương 3: Quản lý bộ nhớ 1. Tổng quan 1.4 Các cấu trúc chương trình Cấu trúc liên kết động (DLL:Dynamic-link library)"
1e8e6c622bfb571b0b783d8347182318:33,1e8e6c622bfb571b0b783d8347182318,33,34,,,782,"l Modul được chia thành các mức l Mức 0 chứa modul gốc, nạp và định vị chương trình l Mức 1 chứa các Modul được gọi từ những modul ở mức 0 và không đồng thời tồn tại l . . . l Bộ nhớ cũng được chia thành mức ứng với mức chương trình l Kích thước bằng kích thước của modul lớn nhất cùng mức l Để có cấu trúc Overlay, cần cung cấp thêm các thông tin l Chương trình bao nhiêu mức, mỗi mức gồm những modul nào l Thông tin cung cấp lưu trong file (sơ đồ overlay) l Modul mức 0 được biên tập thành file thực thi riêng l Khi thực hiện chương trình l Nạp modul mức 0 như chương trình tuyến tính l Cần tới modul khác, sẽ nạp modul vào mức bộ nhớ tương ứng l Nếu có modul đồng mức tồn tại, đưa ra bên ngoài Chương 3: Quản lý bộ nhớ 1. Tổng quan 1.4 Các cấu trúc chương trình Cấu trúc Overlays"
1e8e6c622bfb571b0b783d8347182318:34,1e8e6c622bfb571b0b783d8347182318,34,35,,,85,Chương 3: Quản lý bộ nhớ 1. Tổng quan 1.4 Các cấu trúc chương trình Cấu trúc Overlays
1e8e6c622bfb571b0b783d8347182318:35,1e8e6c622bfb571b0b783d8347182318,35,36,,,113,M0 80K 80K 120K Bộnhớ trong Chương 3: Quản lý bộ nhớ 1. Tổng quan 1.4 Các cấu trúc chương trình Cấu trúc Overlays
1e8e6c622bfb571b0b783d8347182318:36,1e8e6c622bfb571b0b783d8347182318,36,37,,,116,M0 80K M1 80K 120K Bộnhớ trong Chương 3: Quản lý bộ nhớ 1. Tổng quan 1.4 Các cấu trúc chương trình Cấu trúc Overlays
1e8e6c622bfb571b0b783d8347182318:37,1e8e6c622bfb571b0b783d8347182318,37,38,,,120,M0 80K M1 80K M11 120K Bộnhớ trong Chương 3: Quản lý bộ nhớ 1. Tổng quan 1.4 Các cấu trúc chương trình Cấu trúc Overlays
1e8e6c622bfb571b0b783d8347182318:38,1e8e6c622bfb571b0b783d8347182318,38,39,,,125,80K 80K 120K M0 M1 M11 M11 Bộ nhớ trong Chương 3: Quản lý bộ nhớ 1. Tổng quan 1.4 Các cấu trúc chương trình Cấu trúc Overlays
1e8e6c622bfb571b0b783d8347182318:39,1e8e6c622bfb571b0b783d8347182318,39,40,,,121,M0 80K M1 80K M12 120K Bộ nhớ trong Chương 3: Quản lý bộ nhớ 1. Tổng quan 1.4 Các cấu trúc chương trình Cấu trúc Overlays
1e8e6c622bfb571b0b783d8347182318:40,1e8e6c622bfb571b0b783d8347182318,40,41,,,124,80K 80K 120K M0 M1 M12 M1 Bộ nhớ trong Chương 3: Quản lý bộ nhớ 1. Tổng quan 1.4 Các cấu trúc chương trình Cấu trúc Overlays
1e8e6c622bfb571b0b783d8347182318:41,1e8e6c622bfb571b0b783d8347182318,41,42,,,125,M 1 M0 80K M2 80K M12 120K Bộ nhớ trong Chương 3: Quản lý bộ nhớ 1. Tổng quan 1.4 Các cấu trúc chương trình Cấu trúc Overlays
1e8e6c622bfb571b0b783d8347182318:42,1e8e6c622bfb571b0b783d8347182318,42,43,,,635,"l Cho phép dùng chương trình có kích thước lớn hơn kích thước hệ điều hành dành cho l Yêu cầu người sử dụng cung cấp các thông tin phụ l Hiệu quả sử dụng phụ thuộc vào các thông tin được cung cấp l Hiệu quả sử dụng bộ nhớ phụ thuộc cách tổ chức các modul trong chương trình l Nếu tồn tại một modul có kích thước lớn hơn các modul khác cùng mức rất nhiều ⇒Hiệu quả giảm rõ rệt l Quá trình nạp các modul là động, nhưng chương trình có tính chất tĩnh ⇒Không thay đổi trong các lần thực hiện l Cung cấp thêm bộ nhớ tự do, hiệu quả vẫn không đổi Chương 3: Quản lý bộ nhớ 1. Tổng quan 1.4 Các cấu trúc chương trình Cấu trúc Overlays:Nhận xét"
1e8e6c622bfb571b0b783d8347182318:43,1e8e6c622bfb571b0b783d8347182318,43,44,,,53,34/ 96 Chương 3: Quản lý bộ nhớ 1. Tổng quan Kết luận
1e8e6c622bfb571b0b783d8347182318:44,1e8e6c622bfb571b0b783d8347182318,44,45,,,111,①Tổng quan ②Các chiến lược quản lý bộ nhớ ③Bộ nhớ ảo ④Quản lý bộ nhớ trong VXL họ Intel Chương 3 Quản lý bộ nhớ
1e8e6c622bfb571b0b783d8347182318:45,1e8e6c622bfb571b0b783d8347182318,45,46,,,203,lChiến lược phân chương cố định lChiến lược phân chương động lChiến lược phân đoạn lChiến lược phân trang lChiến lược kết hợp phân đoạn-phân trang Chương 3 Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ
1e8e6c622bfb571b0b783d8347182318:46,1e8e6c622bfb571b0b783d8347182318,46,47,,,528,Hệđiều hành Chương1 Chương2 Chương3 Process Size time P1 120 20 P2 80 15 P3 70 5 P4 50 5 P5 140 12 Hàng đợi l Bộ nhớ được chia thành n phần l Mỗi phần gọi là một chương (partition) l kích thước: không nhất thiết phải bằng nhau l được sử dụng như một vùng nhớ độc lập l Tại một thời điểm chỉ cho phép một chương trình tồn tại l Các chương trình nằm trong vùng nhớ cho tới khi kết thúc l Ví dụ: Xét hệ thống: 0 150 300 500 600 Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.1 Chiến lược phân chương cố định Nguyên tắc
1e8e6c622bfb571b0b783d8347182318:47,1e8e6c622bfb571b0b783d8347182318,47,48,,,660,"l Đơn giản, dễ tổ chức bảo vệ l Chương trình và vùng nhớ có một khóa bảo vệ l So sánh 2 khóa với nhau khi nạp chương trình l Giảm thời gian tìm kiếm l Phải sao các modul điều khiển ra làm nhiều bản và lưu ở nhiều nơi l Hệ số song song không thể vượt quá n l Bị phân đoạn bộ nhớ l Kích thước chương trình lớn hơn kích thước chương lớn nhất l Tổng bộ nhớ tự do còn lớn, nhưng không dùng để nạp các chương trình khác ⇒Sửa lại cấu trúc chương, kết hợp một số chương kề nhau l Áp dụng l Thường dùng cho quản lý các đĩa dung lượng lớn l Hệ điều hành OS/360 của IBM Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.1 Chiến lược phân chương cố định Nhận xét"
1e8e6c622bfb571b0b783d8347182318:48,1e8e6c622bfb571b0b783d8347182318,48,49,,,203,lChiến lược phân chương cố định lChiến lược phân chương động lChiến lược phân đoạn lChiến lược phân trang lChiến lược kết hợp phân đoạn-phân trang Chương 3 Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ
1e8e6c622bfb571b0b783d8347182318:49,1e8e6c622bfb571b0b783d8347182318,49,50,,,748,Chỉ có một danh sách quản lý bộ nhớ tự do l Thời điểm ban đầu toàn bộ bộ nhớ là tự do với các tiến trình ⇒vùng trống lớn nhất (hole) l Khi một tiến trình yêu cầu bộ nhớ l Tìm trong DS vùng trống một phần tử đủ lớn cho yêu cầu l Nếu tìm thấy l Vùng trống được chia thành 2 phần l Một phần cung cấp theo yêu cầu l Một phần trả lại danh sách vùng trống tự do l Nếu không tìm thấy l Phải chờ tới khi có được một vùng trống thỏa mãn l Cho phép tiến trình khác trong hàng đợi thực hiện (nếu độ ưu tiên đảm bảo) l Khi một tiến trình kết thúc l Vùng nhớ chiếm được trả về DS quản lý vùng trống tự do l Kết hợp với các vùng trống khác liên kề nếu cần thiết Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.2 Chiến lược phân chương động Nguyên tắc
1e8e6c622bfb571b0b783d8347182318:50,1e8e6c622bfb571b0b783d8347182318,50,51,,,228,0 400 2560 Process Size time P1 600 10 P2 1000 5 P3 300 20 P4 700 8 P5 500 15 File đợi 0 400 2560 ? Hệ điều hành Hệ điều hành Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.2 Chiến lược phân chương động Bộ nhớ chính
1e8e6c622bfb571b0b783d8347182318:51,1e8e6c622bfb571b0b783d8347182318,51,52,,,297,Có nhiều chiến lược lựa chọn vùng trống cho yêu cầu First Fit : Vùng trống đầu tiên thỏa mãn Best Fit : Vùng trống vừa vặn nhất Worst Fit : Vùng trống kích thước lớn nhất Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.2 Chiến lược phân chương động Chiến lược lựa chọn vùng trống tự do
1e8e6c622bfb571b0b783d8347182318:52,1e8e6c622bfb571b0b783d8347182318,52,53,,,322,"l Giả sử các vùng bộ nhớ còn trống có kích thước 100K, 500K, 200K, 300K, and 600K (theo thứ tự), l First-fit, Best-fit, and Worst-fit Sẽ nạp các tiến trình 212K, 417K, 112K, and 426K như thế nào? Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.2 Chiến lược phân chương động Chiến lược lựa chọn vùng trống tự do"
1e8e6c622bfb571b0b783d8347182318:53,1e8e6c622bfb571b0b783d8347182318,53,54,,,470,Nguyên tắc: Chia đôi liên tiếp vùng trống tự do cho tới khi thu được vùng trống nhỏ nhất thỏa mãn Cung cấp cho yêu cầu n bytes l Chia vùng trống tìm được thành 2 khối bằng nhau (gọi là buddies) l Tiếp tục chia vùng trống phía trên thành 2 phần cho tới khi đạt vùng trống nhỏ nhất kích thước lớn hơn n Ví dụ l Vùng trống 16K Bytes l Yêu cầu 735 Bytes Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.2 Chiến lược phân chương động Buddy Allocation: Cung cấp nhớ
1e8e6c622bfb571b0b783d8347182318:54,1e8e6c622bfb571b0b783d8347182318,54,55,,,470,Nguyên tắc: Chia đôi liên tiếp vùng trống tự do cho tới khi thu được vùng trống nhỏ nhất thỏa mãn Cung cấp cho yêu cầu n bytes l Chia vùng trống tìm được thành 2 khối bằng nhau (gọi là buddies) l Tiếp tục chia vùng trống phía trên thành 2 phần cho tới khi đạt vùng trống nhỏ nhất kích thước lớn hơn n Ví dụ l Vùng trống 16K Bytes l Yêu cầu 735 Bytes Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.2 Chiến lược phân chương động Buddy Allocation: Cung cấp nhớ
1e8e6c622bfb571b0b783d8347182318:55,1e8e6c622bfb571b0b783d8347182318,55,56,,,470,Nguyên tắc: Chia đôi liên tiếp vùng trống tự do cho tới khi thu được vùng trống nhỏ nhất thỏa mãn Cung cấp cho yêu cầu n bytes l Chia vùng trống tìm được thành 2 khối bằng nhau (gọi là buddies) l Tiếp tục chia vùng trống phía trên thành 2 phần cho tới khi đạt vùng trống nhỏ nhất kích thước lớn hơn n Ví dụ l Vùng trống 16K Bytes l Yêu cầu 735 Bytes Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.2 Chiến lược phân chương động Buddy Allocation: Cung cấp nhớ
1e8e6c622bfb571b0b783d8347182318:56,1e8e6c622bfb571b0b783d8347182318,56,57,,,470,Nguyên tắc: Chia đôi liên tiếp vùng trống tự do cho tới khi thu được vùng trống nhỏ nhất thỏa mãn Cung cấp cho yêu cầu n bytes l Chia vùng trống tìm được thành 2 khối bằng nhau (gọi là buddies) l Tiếp tục chia vùng trống phía trên thành 2 phần cho tới khi đạt vùng trống nhỏ nhất kích thước lớn hơn n Ví dụ l Vùng trống 16K Bytes l Yêu cầu 735 Bytes Chương 3: Quản lý bộ nhớ 2. Các chiến lược quản lý bộ nhớ 2.2 Chiến lược phân chương động Buddy Allocation: Cung cấp nhớ
